,productid,flavor_n_pos,flavor_avg_pos,flavor_sum_pos,flavor_n_neg,flavor_abg_neg,flavor_sum_neg,flavor_n_neu,flavor_avg,taste_n_pos,taste_avg_pos,taste_sum_pos,taste_n_neg,taste_abg_neg,taste_sum_neg,taste_n_neu,taste_avg,product_n_pos,product_avg_pos,product_sum_pos,product_n_neg,product_abg_neg,product_sum_neg,product_n_neu,product_avg,price_n_pos,price_avg_pos,price_sum_pos,price_n_neg,price_abg_neg,price_sum_neg,price_n_neu,price_avg,quality_n_pos,quality_avg_pos,quality_sum_pos,quality_n_neg,quality_abg_neg,quality_sum_neg,quality_n_neu,quality_avg,brand_n_pos,brand_avg_pos,brand_sum_pos,brand_n_neg,brand_abg_neg,brand_sum_neg,brand_n_neu,brand_avg,texture_n_pos,texture_avg_pos,texture_sum_pos,texture_n_neg,texture_abg_neg,texture_sum_neg,texture_n_neu,texture_avg,package_n_pos,package_avg_pos,package_sum_pos,package_n_neg,package_abg_neg,package_sum_neg,package_n_neu,package_avg,variety_n_pos,variety_avg_pos,variety_sum_pos,variety_n_neg,variety_abg_neg,variety_sum_neg,variety_n_neu,variety_avg,smell_n_pos,smell_avg_pos,smell_sum_pos,smell_n_neg,smell_abg_neg,smell_sum_neg,smell_n_neu,smell_avg
46,B000ITVLE2,1,1.0,1.0,2,-0.29,-0.58,0,0.14,0,0.0,0.0,3,-1.89,-5.66,0,-1.89,1,2.0,2.0,1,-4.5,-4.5,0,-1.25,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.5,3.5,1,-0.33,-0.33,0,1.58,2,2.0,4.0,1,-4.5,-4.5,1,-0.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
47,B003TQQKFQ,1,2.87,2.87,0,0.0,0.0,0,2.87,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
48,B007B9J6G2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
49,B0064KO0BU,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,1,-3.0,-3.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
50,B001IUKD76,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.06,2.06,0,0.0,0.0,0,2.06,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
51,B0081XN2HQ,1,1.83,1.83,0,0.0,0.0,1,0.92,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.5,1.5,0,0.0,0.0,0,1.5,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-1.38,-1.38,0,-1.38,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
52,B0025VRCJY,1,3.0,3.0,1,-0.75,-0.75,0,1.12,1,2.52,2.52,0,0.0,0.0,0,2.52,4,2.48,9.92,1,-1.8,-1.8,1,1.35,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2.46,4.92,0,0.0,0.0,0,2.46,2,2.76,5.52,0,0.0,0.0,0,2.76,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
53,B005CJVVJ8,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2.38,4.75,0,0.0,0.0,0,2.38,3,2.14,6.42,1,-2.0,-2.0,0,1.1,1,1.75,1.75,1,-2.0,-2.0,0,-0.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
54,B001KUUNP6,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.5,3.5,0,0.0,0.0,0,3.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5,1,2.5,2.5,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.75,0.75,0,0.0,0.0,0,0.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
55,B000NY8ODS,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
56,B00029XIZI,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.7,2.7,0,0.0,0.0,0,2.7
57,B004V6AH34,1,1.7,1.7,0,0.0,0.0,0,1.7,5,2.04,10.2,0,0.0,0.0,0,2.04,2,3.34,6.67,0,0.0,0.0,1,2.22,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
58,B0028C44Z0,1,0.75,0.75,0,0.0,0.0,0,0.75,3,1.7,5.09,0,0.0,0.0,0,1.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-1.5,-1.5,1,-0.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5
59,B0009XLVGA,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-1.33,-1.33,0,-1.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0
60,B002TDK0VK,1,2.17,2.17,0,0.0,0.0,0,2.17,1,6.0,6.0,0,0.0,0.0,0,6.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-6.0,-6.0,0,-6.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,6.0,6.0,0,0.0,0.0,0,6.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
61,B0040WAG7Q,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.75,2.75,0,0.0,0.0,0,2.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.75,2.75,0,0.0,0.0,0,2.75,1,0.5,0.5,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
62,B001EO5ZMO,0,0.0,0.0,0,0.0,0.0,0,0.0,2,1.64,3.29,1,-2.25,-2.25,0,0.35,0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.9,1.81,1,-0.75,-0.75,0,0.35,3,1.2,3.61,0,0.0,0.0,0,1.2,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0,1,1.0,1.0,0,0.0,0.0,0,1.0
63,B001SATU8E,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
64,B007JFV6RK,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
65,B001L4ELRW,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
66,B003SO503C,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
67,B003ZFXJDW,1,3.5,3.5,1,-0.12,-0.12,1,1.13,0,0.0,0.0,1,-2.67,-2.67,0,-2.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
68,B001HTL6CY,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,1,0.6,0.6,0,0.0,0.0,0,0.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
69,B000WFRMRW,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,4.15,8.3,0,0.0,0.0,0,4.15,2,1.85,3.7,0,0.0,0.0,0,1.85,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
70,B001EO5ZME,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.23,1.23,0,0.0,0.0,0,1.23,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.67,2.67,0,0.0,0.0,0,2.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
71,B0093NIWVO,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
72,B001EO5ZMY,1,4.0,4.0,0,0.0,0.0,0,4.0,2,2.6,5.21,1,-2.12,-2.12,0,1.03,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.67,2.67,1,-0.4,-0.4,0,1.14,1,3.2,3.2,0,0.0,0.0,0,3.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-2.12,-2.12,0,-2.12,1,1.9,1.9,0,0.0,0.0,0,1.9,0,0.0,0.0,1,-2.12,-2.12,0,-2.12
73,B007TFONH0,0,0.0,0.0,1,-4.0,-4.0,0,-4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.5,3.5,0,0.0,0.0,0,3.5,1,1.0,1.0,1,-4.0,-4.0,0,-1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
74,B000GGKQSO,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
75,B007J32WX4,0,0.0,0.0,0,0.0,0.0,1,0.0,1,1.17,1.17,0,0.0,0.0,0,1.17,2,2.94,5.87,0,0.0,0.0,0,2.94,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
76,B0017129DC,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
77,B0002567IW,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
78,B0048IC328,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.33,2.33,0,0.0,0.0,0,2.33,0,0.0,0.0,1,-2.75,-2.75,1,-1.38,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
79,B0025WIAN0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.67,2.67,0,0.0,0.0,0,2.67,0,0.0,0.0,0,0.0,0.0,0,0.0
80,B00821UN4M,1,5.0,5.0,0,0.0,0.0,1,2.5,1,2.0,2.0,0,0.0,0.0,0,2.0,3,3.33,10.0,1,-4.5,-4.5,0,1.38,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,1,-3.75,-3.75,0,-0.88,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-4.5,-4.5,1,-2.25
81,B00473RWXY,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
82,B002MV23XM,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,2,3.62,7.25,0,0.0,0.0,0,3.62,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,0,3.0
83,B000LKZK7C,0,0.0,0.0,1,-0.12,-0.12,0,-0.12,1,1.33,1.33,1,-7.5,-7.5,0,-3.08,3,2.53,7.6,0,0.0,0.0,1,1.9,2,2.08,4.15,1,-1.5,-1.5,1,0.66,1,2.0,2.0,0,0.0,0.0,0,2.0,1,1.0,1.0,1,-1.33,-1.33,0,-0.17,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
84,B001D07IPG,1,6.5,6.5,0,0.0,0.0,0,6.5,4,1.89,7.55,0,0.0,0.0,1,1.51,2,2.52,5.05,0,0.0,0.0,0,2.52,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
85,B000H13270,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.73,0.73,0,0.0,0.0,1,0.36,4,2.31,9.22,0,0.0,0.0,2,1.54,1,2.62,2.62,0,0.0,0.0,2,0.87,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
86,B001UJEN6C,2,1.12,2.25,2,-0.41,-0.82,0,0.36,11,2.2,24.17,7,-1.52,-10.62,0,0.75,7,1.62,11.32,0,0.0,0.0,0,1.62,2,2.3,4.6,1,-1.5,-1.5,0,1.03,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
87,B003EMU7EU,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
88,B0064KOUNI,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
89,B003YDP5PA,4,2.11,8.45,1,-0.17,-0.17,0,1.66,1,2.33,2.33,2,-1.58,-3.17,0,-0.28,0,0.0,0.0,0,0.0,0.0,1,0.0,1,1.87,1.87,0,0.0,0.0,0,1.87,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,0,3.0,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,1,0.42,0.42,0,0.0,0.0,0,0.42,0,0.0,0.0,0,0.0,0.0,0,0.0
90,B002X9JNYU,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
91,B001EPQ0J0,3,3.43,10.3,1,-2.1,-2.1,2,1.37,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,1,2.0
92,B000O9Y62A,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
93,B00283TPYE,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
